sample_id,source,Q_pct,q_cpu60,q_cpu61,q_cpu62,q_cpu63,q_cpu64,q_cpu65,q_cpu66,q_cpu67,load_vector
3242,lhs,70,10,50,90,20,80,100,70,90,"60:10,61:50,62:90,63:20,64:80,65:100,66:70,67:90"
3243,lhs,70,10,50,100,50,0,40,0,60,"60:10,61:50,62:100,63:50,64:0,65:40,66:0,67:60"
3244,lhs,70,10,60,50,20,30,10,90,60,"60:10,61:60,62:50,63:20,64:30,65:10,66:90,67:60"
3245,lhs,70,10,60,60,10,90,70,50,50,"60:10,61:60,62:60,63:10,64:90,65:70,66:50,67:50"
3246,lhs,70,10,60,80,20,60,90,60,30,"60:10,61:60,62:80,63:20,64:60,65:90,66:60,67:30"
3247,lhs,70,10,70,0,10,90,90,60,60,"60:10,61:70,62:0,63:10,64:90,65:90,66:60,67:60"
3248,lhs,70,10,70,10,70,60,0,80,60,"60:10,61:70,62:10,63:70,64:60,65:0,66:80,67:60"
3249,lhs,70,10,70,20,100,90,100,100,100,"60:10,61:70,62:20,63:100,64:90,65:100,66:100,67:100"
3250,lhs,70,10,70,40,80,20,70,30,10,"60:10,61:70,62:40,63:80,64:20,65:70,66:30,67:10"
3251,lhs,70,10,70,60,40,20,70,10,30,"60:10,61:70,62:60,63:40,64:20,65:70,66:10,67:30"
3252,lhs,70,10,80,30,10,30,10,30,90,"60:10,61:80,62:30,63:10,64:30,65:10,66:30,67:90"
3253,lhs,70,10,80,50,80,50,80,60,40,"60:10,61:80,62:50,63:80,64:50,65:80,66:60,67:40"
3254,lhs,70,10,80,80,100,90,80,20,0,"60:10,61:80,62:80,63:100,64:90,65:80,66:20,67:0"
3255,lhs,70,10,80,100,60,80,60,40,70,"60:10,61:80,62:100,63:60,64:80,65:60,66:40,67:70"
3256,lhs,70,10,90,20,30,10,100,90,20,"60:10,61:90,62:20,63:30,64:10,65:100,66:90,67:20"
3257,lhs,70,10,90,50,100,100,10,100,30,"60:10,61:90,62:50,63:100,64:100,65:10,66:100,67:30"
3258,lhs,70,10,90,80,0,20,10,0,40,"60:10,61:90,62:80,63:0,64:20,65:10,66:0,67:40"
3259,lhs,70,10,90,90,60,80,100,70,80,"60:10,61:90,62:90,63:60,64:80,65:100,66:70,67:80"
3260,lhs,70,10,90,100,20,80,40,30,100,"60:10,61:90,62:100,63:20,64:80,65:40,66:30,67:100"
3261,lhs,70,10,100,0,40,90,50,0,50,"60:10,61:100,62:0,63:40,64:90,65:50,66:0,67:50"
3262,lhs,70,10,100,0,90,90,40,10,10,"60:10,61:100,62:0,63:90,64:90,65:40,66:10,67:10"
3263,lhs,70,10,100,30,30,70,70,40,90,"60:10,61:100,62:30,63:30,64:70,65:70,66:40,67:90"
3264,lhs,70,10,100,40,90,90,30,20,0,"60:10,61:100,62:40,63:90,64:90,65:30,66:20,67:0"
3265,lhs,70,10,100,50,100,20,70,60,50,"60:10,61:100,62:50,63:100,64:20,65:70,66:60,67:50"
3266,lhs,70,10,100,60,50,30,90,60,40,"60:10,61:100,62:60,63:50,64:30,65:90,66:60,67:40"
3267,lhs,70,10,100,80,30,80,90,20,80,"60:10,61:100,62:80,63:30,64:80,65:90,66:20,67:80"
3268,lhs,70,10,100,100,100,20,20,0,60,"60:10,61:100,62:100,63:100,64:20,65:20,66:0,67:60"
3269,lhs,70,20,10,0,20,70,30,80,80,"60:20,61:10,62:0,63:20,64:70,65:30,66:80,67:80"
3270,lhs,70,20,10,30,90,30,50,0,40,"60:20,61:10,62:30,63:90,64:30,65:50,66:0,67:40"
3271,lhs,70,20,10,40,20,30,0,30,20,"60:20,61:10,62:40,63:20,64:30,65:0,66:30,67:20"
3272,lhs,70,20,10,100,80,0,30,10,0,"60:20,61:10,62:100,63:80,64:0,65:30,66:10,67:0"
3273,lhs,70,20,20,20,50,0,60,90,70,"60:20,61:20,62:20,63:50,64:0,65:60,66:90,67:70"
3274,lhs,70,20,20,60,30,70,60,30,70,"60:20,61:20,62:60,63:30,64:70,65:60,66:30,67:70"
3275,lhs,70,20,20,100,50,30,0,0,90,"60:20,61:20,62:100,63:50,64:30,65:0,66:0,67:90"
3276,lhs,70,20,30,80,50,70,40,50,80,"60:20,61:30,62:80,63:50,64:70,65:40,66:50,67:80"
3277,lhs,70,20,30,90,50,10,20,80,100,"60:20,61:30,62:90,63:50,64:10,65:20,66:80,67:100"
3278,lhs,70,20,40,0,80,40,100,10,80,"60:20,61:40,62:0,63:80,64:40,65:100,66:10,67:80"
3279,lhs,70,20,40,90,10,50,40,60,0,"60:20,61:40,62:90,63:10,64:50,65:40,66:60,67:0"
3280,lhs,70,20,40,90,70,90,10,70,10,"60:20,61:40,62:90,63:70,64:90,65:10,66:70,67:10"
3281,lhs,70,20,40,90,100,60,100,40,10,"60:20,61:40,62:90,63:100,64:60,65:100,66:40,67:10"
3282,lhs,70,20,50,0,60,30,90,40,0,"60:20,61:50,62:0,63:60,64:30,65:90,66:40,67:0"
3283,lhs,70,20,50,0,80,100,0,80,10,"60:20,61:50,62:0,63:80,64:100,65:0,66:80,67:10"
3284,lhs,70,20,50,80,60,60,0,60,0,"60:20,61:50,62:80,63:60,64:60,65:0,66:60,67:0"
3285,lhs,70,20,60,50,0,70,80,30,100,"60:20,61:60,62:50,63:0,64:70,65:80,66:30,67:100"
3286,lhs,70,20,60,60,30,90,100,10,30,"60:20,61:60,62:60,63:30,64:90,65:100,66:10,67:30"
3287,lhs,70,20,70,0,60,50,50,20,80,"60:20,61:70,62:0,63:60,64:50,65:50,66:20,67:80"
3288,lhs,70,20,70,10,70,60,70,0,100,"60:20,61:70,62:10,63:70,64:60,65:70,66:0,67:100"
3289,lhs,70,20,70,20,0,80,40,50,60,"60:20,61:70,62:20,63:0,64:80,65:40,66:50,67:60"
3290,lhs,70,20,70,20,90,0,80,20,60,"60:20,61:70,62:20,63:90,64:0,65:80,66:20,67:60"
3291,lhs,70,20,70,60,20,40,100,20,20,"60:20,61:70,62:60,63:20,64:40,65:100,66:20,67:20"
3292,lhs,70,20,80,20,80,80,30,90,60,"60:20,61:80,62:20,63:80,64:80,65:30,66:90,67:60"
3293,lhs,70,20,80,50,10,30,10,70,50,"60:20,61:80,62:50,63:10,64:30,65:10,66:70,67:50"
3294,lhs,70,20,80,50,30,50,90,90,100,"60:20,61:80,62:50,63:30,64:50,65:90,66:90,67:100"
3295,lhs,70,20,80,70,30,0,100,100,0,"60:20,61:80,62:70,63:30,64:0,65:100,66:100,67:0"
3296,lhs,70,20,80,80,100,100,0,60,10,"60:20,61:80,62:80,63:100,64:100,65:0,66:60,67:10"
3297,lhs,70,20,80,90,90,20,10,40,80,"60:20,61:80,62:90,63:90,64:20,65:10,66:40,67:80"
3298,lhs,70,20,90,10,50,10,60,30,0,"60:20,61:90,62:10,63:50,64:10,65:60,66:30,67:0"
3299,lhs,70,20,90,10,70,60,30,30,80,"60:20,61:90,62:10,63:70,64:60,65:30,66:30,67:80"
3300,lhs,70,20,90,30,80,10,10,60,90,"60:20,61:90,62:30,63:80,64:10,65:10,66:60,67:90"
3301,lhs,70,20,90,40,70,50,50,30,100,"60:20,61:90,62:40,63:70,64:50,65:50,66:30,67:100"
3302,lhs,70,20,90,70,50,90,100,90,40,"60:20,61:90,62:70,63:50,64:90,65:100,66:90,67:40"
3303,lhs,70,20,90,100,70,20,30,100,100,"60:20,61:90,62:100,63:70,64:20,65:30,66:100,67:100"
3304,lhs,70,20,100,20,0,40,40,100,0,"60:20,61:100,62:20,63:0,64:40,65:40,66:100,67:0"
3305,lhs,70,20,100,20,50,0,90,50,70,"60:20,61:100,62:20,63:50,64:0,65:90,66:50,67:70"
3306,lhs,70,20,100,70,60,0,100,10,60,"60:20,61:100,62:70,63:60,64:0,65:100,66:10,67:60"
3307,lhs,70,20,100,80,40,80,100,20,100,"60:20,61:100,62:80,63:40,64:80,65:100,66:20,67:100"
3308,lhs,70,20,100,100,30,50,60,40,90,"60:20,61:100,62:100,63:30,64:50,65:60,66:40,67:90"
3309,lhs,70,30,0,0,10,10,100,40,70,"60:30,61:0,62:0,63:10,64:10,65:100,66:40,67:70"
3310,lhs,70,30,0,0,70,40,70,20,60,"60:30,61:0,62:0,63:70,64:40,65:70,66:20,67:60"
3311,lhs,70,30,0,90,50,80,50,80,90,"60:30,61:0,62:90,63:50,64:80,65:50,66:80,67:90"
3312,lhs,70,30,20,0,10,20,30,70,70,"60:30,61:20,62:0,63:10,64:20,65:30,66:70,67:70"
3313,lhs,70,30,20,20,70,70,30,10,80,"60:30,61:20,62:20,63:70,64:70,65:30,66:10,67:80"
3314,lhs,70,30,20,50,30,90,80,100,60,"60:30,61:20,62:50,63:30,64:90,65:80,66:100,67:60"
3315,lhs,70,30,20,100,80,40,30,30,20,"60:30,61:20,62:100,63:80,64:40,65:30,66:30,67:20"
3316,lhs,70,30,30,0,0,30,60,100,70,"60:30,61:30,62:0,63:0,64:30,65:60,66:100,67:70"
3317,lhs,70,30,30,60,10,30,90,50,20,"60:30,61:30,62:60,63:10,64:30,65:90,66:50,67:20"
3318,lhs,70,30,30,60,30,40,50,70,20,"60:30,61:30,62:60,63:30,64:40,65:50,66:70,67:20"
3319,lhs,70,30,30,80,10,100,70,50,50,"60:30,61:30,62:80,63:10,64:100,65:70,66:50,67:50"
3320,lhs,70,30,40,0,50,50,40,40,90,"60:30,61:40,62:0,63:50,64:50,65:40,66:40,67:90"
3321,lhs,70,30,40,0,60,80,30,100,100,"60:30,61:40,62:0,63:60,64:80,65:30,66:100,67:100"
3322,lhs,70,30,40,40,50,30,0,40,60,"60:30,61:40,62:40,63:50,64:30,65:0,66:40,67:60"
3323,lhs,70,30,40,70,100,30,80,90,60,"60:30,61:40,62:70,63:100,64:30,65:80,66:90,67:60"
3324,lhs,70,30,50,10,20,30,100,20,0,"60:30,61:50,62:10,63:20,64:30,65:100,66:20,67:0"
3325,lhs,70,30,50,10,80,0,20,0,20,"60:30,61:50,62:10,63:80,64:0,65:20,66:0,67:20"
3326,lhs,70,30,50,80,20,30,90,60,30,"60:30,61:50,62:80,63:20,64:30,65:90,66:60,67:30"
3327,lhs,70,30,50,80,100,80,90,70,20,"60:30,61:50,62:80,63:100,64:80,65:90,66:70,67:20"
3328,lhs,70,30,70,40,90,90,100,20,80,"60:30,61:70,62:40,63:90,64:90,65:100,66:20,67:80"
3329,lhs,70,30,70,50,60,0,0,60,0,"60:30,61:70,62:50,63:60,64:0,65:0,66:60,67:0"
3330,lhs,70,30,70,50,80,10,80,70,70,"60:30,61:70,62:50,63:80,64:10,65:80,66:70,67:70"
3331,lhs,70,30,70,70,30,10,40,100,90,"60:30,61:70,62:70,63:30,64:10,65:40,66:100,67:90"
3332,lhs,70,30,70,90,10,70,100,40,50,"60:30,61:70,62:90,63:10,64:70,65:100,66:40,67:50"
3333,lhs,70,30,80,50,60,70,50,50,100,"60:30,61:80,62:50,63:60,64:70,65:50,66:50,67:100"
3334,lhs,70,30,80,60,0,40,30,50,90,"60:30,61:80,62:60,63:0,64:40,65:30,66:50,67:90"
3335,lhs,70,30,80,60,30,60,20,30,40,"60:30,61:80,62:60,63:30,64:60,65:20,66:30,67:40"
3336,lhs,70,30,90,20,90,80,0,30,30,"60:30,61:90,62:20,63:90,64:80,65:0,66:30,67:30"
3337,lhs,70,30,90,40,30,0,60,90,20,"60:30,61:90,62:40,63:30,64:0,65:60,66:90,67:20"
3338,lhs,70,30,90,80,40,90,50,30,80,"60:30,61:90,62:80,63:40,64:90,65:50,66:30,67:80"
3339,lhs,70,30,90,80,60,60,10,30,0,"60:30,61:90,62:80,63:60,64:60,65:10,66:30,67:0"
3340,lhs,70,30,100,20,70,60,40,10,20,"60:30,61:100,62:20,63:70,64:60,65:40,66:10,67:20"
3341,lhs,70,30,100,50,50,40,10,10,40,"60:30,61:100,62:50,63:50,64:40,65:10,66:10,67:40"
3342,lhs,70,30,100,60,40,90,20,50,50,"60:30,61:100,62:60,63:40,64:90,65:20,66:50,67:50"
3343,lhs,70,40,0,20,30,90,40,40,20,"60:40,61:0,62:20,63:30,64:90,65:40,66:40,67:20"
3344,lhs,70,40,0,50,50,30,10,80,70,"60:40,61:0,62:50,63:50,64:30,65:10,66:80,67:70"
3345,lhs,70,40,0,50,100,0,40,40,40,"60:40,61:0,62:50,63:100,64:0,65:40,66:40,67:40"
3346,lhs,70,40,0,90,100,70,80,80,90,"60:40,61:0,62:90,63:100,64:70,65:80,66:80,67:90"
3347,lhs,70,40,10,70,20,10,0,50,50,"60:40,61:10,62:70,63:20,64:10,65:0,66:50,67:50"
3348,lhs,70,40,20,40,10,50,40,60,90,"60:40,61:20,62:40,63:10,64:50,65:40,66:60,67:90"
3349,lhs,70,40,20,50,20,70,0,10,10,"60:40,61:20,62:50,63:20,64:70,65:0,66:10,67:10"
3350,lhs,70,40,20,80,10,70,20,10,100,"60:40,61:20,62:80,63:10,64:70,65:20,66:10,67:100"
3351,lhs,70,40,20,100,0,40,20,0,70,"60:40,61:20,62:100,63:0,64:40,65:20,66:0,67:70"
3352,lhs,70,40,30,0,20,50,20,10,20,"60:40,61:30,62:0,63:20,64:50,65:20,66:10,67:20"
3353,lhs,70,40,30,40,100,100,30,0,0,"60:40,61:30,62:40,63:100,64:100,65:30,66:0,67:0"
3354,lhs,70,40,30,70,100,80,50,20,100,"60:40,61:30,62:70,63:100,64:80,65:50,66:20,67:100"
3355,lhs,70,40,40,20,0,100,70,40,50,"60:40,61:40,62:20,63:0,64:100,65:70,66:40,67:50"
3356,lhs,70,40,40,20,10,10,90,90,60,"60:40,61:40,62:20,63:10,64:10,65:90,66:90,67:60"
3357,lhs,70,40,50,0,60,20,10,0,0,"60:40,61:50,62:0,63:60,64:20,65:10,66:0,67:0"
3358,lhs,70,40,50,20,70,0,20,40,30,"60:40,61:50,62:20,63:70,64:0,65:20,66:40,67:30"
3359,lhs,70,40,50,20,90,40,30,70,40,"60:40,61:50,62:20,63:90,64:40,65:30,66:70,67:40"
3360,lhs,70,40,50,30,10,50,10,100,80,"60:40,61:50,62:30,63:10,64:50,65:10,66:100,67:80"
3361,lhs,70,40,60,0,90,100,70,20,40,"60:40,61:60,62:0,63:90,64:100,65:70,66:20,67:40"
3362,lhs,70,40,60,70,60,30,30,80,80,"60:40,61:60,62:70,63:60,64:30,65:30,66:80,67:80"
3363,lhs,70,40,60,80,70,0,70,70,10,"60:40,61:60,62:80,63:70,64:0,65:70,66:70,67:10"
3364,lhs,70,40,60,80,80,90,20,100,20,"60:40,61:60,62:80,63:80,64:90,65:20,66:100,67:20"
3365,lhs,70,40,60,90,40,80,10,70,100,"60:40,61:60,62:90,63:40,64:80,65:10,66:70,67:100"
3366,lhs,70,40,70,0,10,0,40,10,80,"60:40,61:70,62:0,63:10,64:0,65:40,66:10,67:80"
3367,lhs,70,40,70,10,10,10,10,30,30,"60:40,61:70,62:10,63:10,64:10,65:10,66:30,67:30"
3368,lhs,70,40,70,20,80,90,90,60,30,"60:40,61:70,62:20,63:80,64:90,65:90,66:60,67:30"
3369,lhs,70,40,70,50,80,60,100,50,60,"60:40,61:70,62:50,63:80,64:60,65:100,66:50,67:60"
3370,lhs,70,40,70,60,10,80,0,100,40,"60:40,61:70,62:60,63:10,64:80,65:0,66:100,67:40"
3371,lhs,70,40,70,60,50,90,50,60,80,"60:40,61:70,62:60,63:50,64:90,65:50,66:60,67:80"
3372,lhs,70,40,80,50,30,100,100,0,30,"60:40,61:80,62:50,63:30,64:100,65:100,66:0,67:30"
3373,lhs,70,40,80,50,100,10,10,100,80,"60:40,61:80,62:50,63:100,64:10,65:10,66:100,67:80"
3374,lhs,70,40,80,70,20,20,0,10,40,"60:40,61:80,62:70,63:20,64:20,65:0,66:10,67:40"
3375,lhs,70,40,90,10,50,0,80,100,40,"60:40,61:90,62:10,63:50,64:0,65:80,66:100,67:40"
3376,lhs,70,40,90,50,40,40,40,20,40,"60:40,61:90,62:50,63:40,64:40,65:40,66:20,67:40"
3377,lhs,70,40,90,50,80,40,30,20,30,"60:40,61:90,62:50,63:80,64:40,65:30,66:20,67:30"
3378,lhs,70,40,90,70,0,60,40,80,10,"60:40,61:90,62:70,63:0,64:60,65:40,66:80,67:10"
3379,lhs,70,40,90,100,90,30,70,40,70,"60:40,61:90,62:100,63:90,64:30,65:70,66:40,67:70"
3380,lhs,70,40,100,30,20,100,10,40,40,"60:40,61:100,62:30,63:20,64:100,65:10,66:40,67:40"
3381,lhs,70,40,100,70,60,90,50,30,30,"60:40,61:100,62:70,63:60,64:90,65:50,66:30,67:30"
3382,lhs,70,50,0,10,90,0,100,70,0,"60:50,61:0,62:10,63:90,64:0,65:100,66:70,67:0"
3383,lhs,70,50,0,60,10,40,30,30,0,"60:50,61:0,62:60,63:10,64:40,65:30,66:30,67:0"
3384,lhs,70,50,0,80,70,30,60,0,40,"60:50,61:0,62:80,63:70,64:30,65:60,66:0,67:40"
3385,lhs,70,50,10,30,10,0,20,50,10,"60:50,61:10,62:30,63:10,64:0,65:20,66:50,67:10"
3386,lhs,70,50,10,90,80,100,50,80,70,"60:50,61:10,62:90,63:80,64:100,65:50,66:80,67:70"
3387,lhs,70,50,20,0,90,10,100,0,100,"60:50,61:20,62:0,63:90,64:10,65:100,66:0,67:100"
3388,lhs,70,50,20,20,50,20,80,30,50,"60:50,61:20,62:20,63:50,64:20,65:80,66:30,67:50"
3389,lhs,70,50,30,10,60,60,60,90,20,"60:50,61:30,62:10,63:60,64:60,65:60,66:90,67:20"
3390,lhs,70,50,40,20,40,100,0,70,50,"60:50,61:40,62:20,63:40,64:100,65:0,66:70,67:50"
3391,lhs,70,50,40,40,70,50,20,0,10,"60:50,61:40,62:40,63:70,64:50,65:20,66:0,67:10"
3392,lhs,70,50,50,30,40,80,50,90,40,"60:50,61:50,62:30,63:40,64:80,65:50,66:90,67:40"
3393,lhs,70,50,50,40,90,100,70,30,30,"60:50,61:50,62:40,63:90,64:100,65:70,66:30,67:30"
3394,lhs,70,50,50,80,30,50,20,40,20,"60:50,61:50,62:80,63:30,64:50,65:20,66:40,67:20"
3395,lhs,70,50,50,100,60,60,90,100,50,"60:50,61:50,62:100,63:60,64:60,65:90,66:100,67:50"
3396,lhs,70,50,60,20,30,50,60,0,30,"60:50,61:60,62:20,63:30,64:50,65:60,66:0,67:30"
3397,lhs,70,50,60,60,60,70,10,0,100,"60:50,61:60,62:60,63:60,64:70,65:10,66:0,67:100"
3398,lhs,70,50,60,70,60,100,100,90,90,"60:50,61:60,62:70,63:60,64:100,65:100,66:90,67:90"
3399,lhs,70,50,60,80,50,90,60,40,60,"60:50,61:60,62:80,63:50,64:90,65:60,66:40,67:60"
3400,lhs,70,50,70,80,0,60,50,100,100,"60:50,61:70,62:80,63:0,64:60,65:50,66:100,67:100"
3401,lhs,70,50,70,100,10,80,100,100,60,"60:50,61:70,62:100,63:10,64:80,65:100,66:100,67:60"
3402,lhs,70,50,80,0,0,100,70,70,90,"60:50,61:80,62:0,63:0,64:100,65:70,66:70,67:90"
3403,lhs,70,50,80,60,30,20,40,100,10,"60:50,61:80,62:60,63:30,64:20,65:40,66:100,67:10"
3404,lhs,70,50,80,90,100,0,40,80,10,"60:50,61:80,62:90,63:100,64:0,65:40,66:80,67:10"
3405,lhs,70,50,80,100,40,80,10,60,100,"60:50,61:80,62:100,63:40,64:80,65:10,66:60,67:100"
3406,lhs,70,50,90,10,90,30,10,30,0,"60:50,61:90,62:10,63:90,64:30,65:10,66:30,67:0"
3407,lhs,70,50,90,40,50,80,90,90,30,"60:50,61:90,62:40,63:50,64:80,65:90,66:90,67:30"
3408,lhs,70,50,90,50,80,90,30,80,60,"60:50,61:90,62:50,63:80,64:90,65:30,66:80,67:60"
3409,lhs,70,50,90,50,100,50,50,20,70,"60:50,61:90,62:50,63:100,64:50,65:50,66:20,67:70"
3410,lhs,70,50,90,70,90,20,40,10,20,"60:50,61:90,62:70,63:90,64:20,65:40,66:10,67:20"
3411,lhs,70,50,90,90,20,70,70,50,70,"60:50,61:90,62:90,63:20,64:70,65:70,66:50,67:70"
3412,lhs,70,50,100,30,20,30,0,20,10,"60:50,61:100,62:30,63:20,64:30,65:0,66:20,67:10"
3413,lhs,70,50,100,40,70,40,90,30,70,"60:50,61:100,62:40,63:70,64:40,65:90,66:30,67:70"
3414,lhs,70,50,100,90,30,70,50,100,60,"60:50,61:100,62:90,63:30,64:70,65:50,66:100,67:60"
3415,lhs,70,50,100,90,100,30,50,10,100,"60:50,61:100,62:90,63:100,64:30,65:50,66:10,67:100"
3416,lhs,70,50,100,100,90,80,10,10,20,"60:50,61:100,62:100,63:90,64:80,65:10,66:10,67:20"
3417,lhs,70,60,0,10,100,80,90,90,20,"60:60,61:0,62:10,63:100,64:80,65:90,66:90,67:20"
3418,lhs,70,60,0,20,20,10,70,70,20,"60:60,61:0,62:20,63:20,64:10,65:70,66:70,67:20"
3419,lhs,70,60,0,60,30,0,50,0,20,"60:60,61:0,62:60,63:30,64:0,65:50,66:0,67:20"
3420,lhs,70,60,10,30,60,0,90,80,60,"60:60,61:10,62:30,63:60,64:0,65:90,66:80,67:60"
3421,lhs,70,60,20,10,30,80,0,70,20,"60:60,61:20,62:10,63:30,64:80,65:0,66:70,67:20"
3422,lhs,70,60,20,20,50,80,70,50,0,"60:60,61:20,62:20,63:50,64:80,65:70,66:50,67:0"
3423,lhs,70,60,20,40,10,20,0,80,70,"60:60,61:20,62:40,63:10,64:20,65:0,66:80,67:70"
3424,lhs,70,60,20,50,100,80,50,60,60,"60:60,61:20,62:50,63:100,64:80,65:50,66:60,67:60"
3425,lhs,70,60,20,80,30,20,20,80,20,"60:60,61:20,62:80,63:30,64:20,65:20,66:80,67:20"
3426,lhs,70,60,20,100,50,40,10,50,50,"60:60,61:20,62:100,63:50,64:40,65:10,66:50,67:50"
3427,lhs,70,60,30,20,40,30,20,0,70,"60:60,61:30,62:20,63:40,64:30,65:20,66:0,67:70"
3428,lhs,70,60,30,70,30,60,20,70,10,"60:60,61:30,62:70,63:30,64:60,65:20,66:70,67:10"
3429,lhs,70,60,30,80,30,20,80,70,50,"60:60,61:30,62:80,63:30,64:20,65:80,66:70,67:50"
3430,lhs,70,60,40,70,10,50,100,60,10,"60:60,61:40,62:70,63:10,64:50,65:100,66:60,67:10"
3431,lhs,70,60,40,80,80,20,90,0,50,"60:60,61:40,62:80,63:80,64:20,65:90,66:0,67:50"
3432,lhs,70,60,40,90,90,60,70,50,80,"60:60,61:40,62:90,63:90,64:60,65:70,66:50,67:80"
3433,lhs,70,60,50,30,10,40,40,10,50,"60:60,61:50,62:30,63:10,64:40,65:40,66:10,67:50"
3434,lhs,70,60,50,60,0,70,30,40,100,"60:60,61:50,62:60,63:0,64:70,65:30,66:40,67:100"
3435,lhs,70,60,50,80,30,90,100,50,20,"60:60,61:50,62:80,63:30,64:90,65:100,66:50,67:20"
3436,lhs,70,60,50,80,50,10,100,40,30,"60:60,61:50,62:80,63:50,64:10,65:100,66:40,67:30"
3437,lhs,70,60,50,90,10,70,20,60,60,"60:60,61:50,62:90,63:10,64:70,65:20,66:60,67:60"
3438,lhs,70,60,50,90,70,90,40,0,50,"60:60,61:50,62:90,63:70,64:90,65:40,66:0,67:50"
3439,lhs,70,60,60,0,100,20,40,60,60,"60:60,61:60,62:0,63:100,64:20,65:40,66:60,67:60"
3440,lhs,70,60,60,50,0,30,10,50,100,"60:60,61:60,62:50,63:0,64:30,65:10,66:50,67:100"
3441,lhs,70,60,60,60,40,0,40,50,0,"60:60,61:60,62:60,63:40,64:0,65:40,66:50,67:0"
3442,lhs,70,60,60,70,0,70,100,100,50,"60:60,61:60,62:70,63:0,64:70,65:100,66:100,67:50"
3443,lhs,70,60,60,70,0,100,10,0,40,"60:60,61:60,62:70,63:0,64:100,65:10,66:0,67:40"
3444,lhs,70,60,60,90,50,30,100,40,60,"60:60,61:60,62:90,63:50,64:30,65:100,66:40,67:60"
3445,lhs,70,60,70,0,20,90,50,90,100,"60:60,61:70,62:0,63:20,64:90,65:50,66:90,67:100"
3446,lhs,70,60,70,0,90,80,80,90,70,"60:60,61:70,62:0,63:90,64:80,65:80,66:90,67:70"
3447,lhs,70,60,70,60,70,30,20,20,50,"60:60,61:70,62:60,63:70,64:30,65:20,66:20,67:50"
3448,lhs,70,60,70,70,50,80,10,30,0,"60:60,61:70,62:70,63:50,64:80,65:10,66:30,67:0"
3449,lhs,70,60,70,100,0,60,100,100,20,"60:60,61:70,62:100,63:0,64:60,65:100,66:100,67:20"
3450,lhs,70,60,80,10,40,60,60,40,80,"60:60,61:80,62:10,63:40,64:60,65:60,66:40,67:80"
3451,lhs,70,60,80,70,50,90,20,90,40,"60:60,61:80,62:70,63:50,64:90,65:20,66:90,67:40"
3452,lhs,70,60,80,70,100,50,50,70,0,"60:60,61:80,62:70,63:100,64:50,65:50,66:70,67:0"
3453,lhs,70,60,90,30,100,80,10,60,80,"60:60,61:90,62:30,63:100,64:80,65:10,66:60,67:80"
3454,lhs,70,60,90,50,80,30,80,10,70,"60:60,61:90,62:50,63:80,64:30,65:80,66:10,67:70"
3455,lhs,70,60,90,70,0,20,10,10,40,"60:60,61:90,62:70,63:0,64:20,65:10,66:10,67:40"
3456,lhs,70,60,90,70,20,50,40,80,60,"60:60,61:90,62:70,63:20,64:50,65:40,66:80,67:60"
3457,lhs,70,60,100,10,10,10,10,20,80,"60:60,61:100,62:10,63:10,64:10,65:10,66:20,67:80"
3458,lhs,70,60,100,30,40,100,10,90,80,"60:60,61:100,62:30,63:40,64:100,65:10,66:90,67:80"
3459,lhs,70,60,100,40,100,70,40,40,0,"60:60,61:100,62:40,63:100,64:70,65:40,66:40,67:0"
3460,lhs,70,70,0,60,0,90,0,90,50,"60:70,61:0,62:60,63:0,64:90,65:0,66:90,67:50"
3461,lhs,70,70,0,70,60,0,40,80,40,"60:70,61:0,62:70,63:60,64:0,65:40,66:80,67:40"
3462,lhs,70,70,0,80,60,60,50,70,70,"60:70,61:0,62:80,63:60,64:60,65:50,66:70,67:70"
3463,lhs,70,70,10,0,90,100,80,10,20,"60:70,61:10,62:0,63:90,64:100,65:80,66:10,67:20"
3464,lhs,70,70,10,60,60,10,90,80,70,"60:70,61:10,62:60,63:60,64:10,65:90,66:80,67:70"
3465,lhs,70,70,10,70,70,10,50,30,90,"60:70,61:10,62:70,63:70,64:10,65:50,66:30,67:90"
3466,lhs,70,70,20,0,20,10,70,70,20,"60:70,61:20,62:0,63:20,64:10,65:70,66:70,67:20"
3467,lhs,70,70,20,0,100,100,10,80,0,"60:70,61:20,62:0,63:100,64:100,65:10,66:80,67:0"
3468,lhs,70,70,20,10,80,40,20,50,30,"60:70,61:20,62:10,63:80,64:40,65:20,66:50,67:30"
3469,lhs,70,70,20,40,50,40,20,60,50,"60:70,61:20,62:40,63:50,64:40,65:20,66:60,67:50"
3470,lhs,70,70,20,50,70,50,80,100,60,"60:70,61:20,62:50,63:70,64:50,65:80,66:100,67:60"
3471,lhs,70,70,20,100,40,30,60,0,90,"60:70,61:20,62:100,63:40,64:30,65:60,66:0,67:90"
3472,lhs,70,70,30,20,60,10,90,30,30,"60:70,61:30,62:20,63:60,64:10,65:90,66:30,67:30"
3473,lhs,70,70,30,90,0,90,100,100,60,"60:70,61:30,62:90,63:0,64:90,65:100,66:100,67:60"
3474,lhs,70,70,40,20,90,80,60,0,50,"60:70,61:40,62:20,63:90,64:80,65:60,66:0,67:50"
3475,lhs,70,70,40,90,0,100,80,80,50,"60:70,61:40,62:90,63:0,64:100,65:80,66:80,67:50"
3476,lhs,70,70,40,100,30,50,0,90,80,"60:70,61:40,62:100,63:30,64:50,65:0,66:90,67:80"
3477,lhs,70,70,50,0,30,80,80,10,20,"60:70,61:50,62:0,63:30,64:80,65:80,66:10,67:20"
